target_id	length	eff_length	est_counts	tpm
NM_001126244.1	1674	1307.52	2	0.267686
NM_001131037.1	1164	797.523	13.274	2.91276
NM_001131038.1	2722	2355.52	149	11.0699
NM_001134227.1	1704	1337.52	376.572	49.271
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	69	45.1964
NM_001134668.1	2541	2174.52	231	18.5906
NM_001134669.1	584	262.327	13	8.67252
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	200	31.0144
NM_001134934.1	3281	2914.52	13	0.780585
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	0	0
NM_001134942.1	1621	1254.52	28	3.90592
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	352	44.2052
NM_001134948.1	3181	2814.52	0	0
NM_001134949.1	3346	2979.52	570.775	33.5245
NM_001134950.1	2295	1928.52	0	0
NM_001135735.1	1032	665.523	5382	1415.22
NM_001135905.1	488	202.698	741	639.755
NM_001135909.1	320	124.777	0	0
NM_001136187.1	614	283.563	386	238.222
NM_001136206.1	1002	635.523	0	0
NM_001136207.1	930	564.306	0	0
NM_001136208.1	1008	641.523	0	0
NM_001136209.1	1029	662.523	0	0
NM_001141964.1	2248	1881.52	2744.32	255.253
NM_001142436.1	1295	928.523	166	31.2867
NM_001142461.1	824	461.968	6	2.27292
NM_001142561.1	1943	1576.52	30.6088	3.39774
NM_001142607.1	642	304.485	4	2.29899
NM_001142609.1	1671	1304.52	172.626	23.1579
NM_001142637.1	999	632.523	22	6.08683
NM_001142656.2	710	359.42	0	0
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	363.868	36.6909
NM_001144839.2	596	270.673	88.6261	57.3009
NM_001145735.2	1347	980.523	5.79196	1.03374
NM_001145736.1	2424	2057.52	0	0
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	0	0
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	21	1.12507
NM_001159303.1	1404	1037.52	0	0
NM_001159355.1	2782	2415.52	92.2973	6.68686
NM_001160048.1	2747	2380.52	1579	116.079
NM_001160050.1	2417	2050.52	10406	888.103
NM_001160052.1	2920	2553.52	3313.91	227.115
NM_001160064.1	2844	2477.52	1449	102.352
NM_001160072.1	2237	1870.52	2218	207.512
NM_001160270.1	698	349.329	570.439	285.771
NM_001160405.2	2980	2613.52	0	0
NM_001161709.2	856	492.385	220	78.1919
NM_001161787.1	927	561.359	1774.57	553.219
NM_001161788.1	843	479.966	136.429	49.7438
NM_001161831.1	683	336.946	826	429.007
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	10.9136	0.515285
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	114	100.337
NM_001163712.1	1155	788.523	0	0
NM_001163714.1	1566	1199.52	1390.27	202.831
NM_001163715.1	854	490.469	352	125.596
NM_001163716.1	900	534.939	15594.8	5101.77
NM_001163717.1	2152	1785.52	35.8011	3.50893
NM_001164008.1	2209	1842.52	16	1.51968
NM_001164809.1	503	211.194	66	54.6898
NM_001164810.1	871	506.809	319	110.151
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	8.10521	0.245892
NM_001165906.1	3754	3387.52	249.189	12.8733
NM_001167709.1	732	378.317	60	27.7549
NM_001167720.1	599	272.79	7.96119	5.10733
NM_001167836.1	1455	1088.52	0	0
NM_001167893.1	1135	768.523	474	107.936
NM_001168336.1	1053	686.523	40	10.1965
NM_001168425.1	1144	777.523	48	10.8037
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	163	37.4584
NM_001170973.1	1131	764.523	2527	578.441
NM_001170974.1	1454	1087.52	283.435	45.61
NM_001171006.1	3549	3182.52	0	0
NM_001171051.1	4101	3734.52	14	0.65605
NM_001171108.1	1209	842.523	19.1877	3.98552
NM_001171169.1	1520	1153.52	649.114	98.478
NM_001172378.1	1201	834.523	293	61.4432
NM_001172379.1	1114	747.523	143	33.4777
NM_001172389.1	1026	659.523	178.27	47.3035
NM_001172403.1	1330	963.523	827	150.206
NM_001172404.1	2427	2060.52	152.745	12.9728
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	49	15.7995
NM_001172718.1	2641	2274.52	70.5548	5.42851
NM_001174139.1	720	367.947	0	0
NM_001174140.1	599	272.79	7	4.49069
NM_001174141.1	1037	670.523	13.6589	3.5649
NM_001174142.1	773	414.772	0	0
NM_001174143.1	884	519.383	3153.96	1062.71
NM_001174144.1	534	229.701	45	34.2842
NM_001174145.1	871	506.809	0	0
NM_001177490.1	1091	724.523	1381	333.569
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	1378.29	503.545
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	314	66.404
NM_001178025.1	2265	1898.52	36.8817	3.3997
NM_001178026.1	2037	1670.52	1134.79	118.879
NM_001178027.1	830	467.63	3492	1306.82
NM_001178028.1	1029	662.523	14.5967	3.85566
NM_001178047.1	1538	1171.52	0	0
NM_001178048.1	1331	964.523	218	39.5538
NM_001178067.1	626	292.402	235	140.648
NM_001178069.1	1627	1260.52	316.151	43.8923
NM_001185079.1	3029	2662.52	50.5	3.31927
NM_001185086.1	3029	2662.52	50.5	3.31927
NM_001185105.1	3075	2708.52	0	0
NM_001185144.1	565	249.52	2879	2019.2
NM_001185145.1	1666	1299.52	222.225	29.9263
NM_001185146.1	1648	1281.52	558.775	76.3054
NM_001190421.1	2277	1910.52	0	0
NM_001190814.1	460	187.605	462	430.964
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	0	0
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	0	0
NM_001204249.1	2202	1835.52	13.5617	1.293
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	361.219	44.4069
NM_001205223.1	2006	1639.52	100	10.674
NM_001206466.1	2688	2321.52	47.5	3.58068
NM_001206467.1	2688	2321.52	47.5	3.58068
NM_001206969.1	2536	2169.52	0.953863	0.0769424
NM_001206970.1	1154	787.523	0	0
NM_001206973.1	2299	1932.52	155.029	14.0389
NM_001214904.1	3024	2657.52	45.4933	2.99581
NM_001220486.1	2644	2277.52	108	8.29861
NM_001220487.1	2747	2380.52	5	0.367572
NM_001242386.1	3284	2917.52	29	1.73951
NM_001242387.1	7402	7035.52	388.538	9.66455
NM_001242431.1	1343	976.523	74	13.2615
NM_001242432.1	2433	2066.52	339.117	28.718
NM_001242433.1	2514	2147.52	749	61.0363
NM_001242434.1	1729	1362.52	45	5.7798
NM_001242435.1	3041	2674.52	34.7341	2.27276
NM_001242436.1	2828	2461.52	519.209	36.9133
NM_001242437.1	2866	2499.52	4.02756e-06	2.81987e-07
NM_001242440.1	1971	1604.52	41.5	4.52633
NM_001242441.1	1971	1604.52	41.5	4.52633
NM_001242456.1	2803	2436.52	21	1.50832
NM_001242457.1	535	230.319	32.8193	24.937
NM_001242458.1	3602	3235.52	73	3.94841
NM_001242465.1	1635	1268.52	565	77.9461
NM_001242467.1	1154	787.523	234	51.9993
NM_001242468.1	2560	2193.52	0	0
NM_001242469.1	571	253.51	1633.36	1127.54
NM_001242470.1	1756	1389.52	0	0
NM_001242513.1	1263	896.523	429	83.7414
NM_001242514.1	1790	1423.52	160	19.6698
NM_001242515.1	3238	2871.52	135.326	8.24733
NM_001242516.1	3351	2984.52	0	0
NM_001242517.1	2333	1966.52	0	0
NM_001242518.1	5170	4803.52	223.717	8.15048
NM_001242519.1	1741	1374.52	716	91.1602
NM_001242520.1	1212	845.523	224	46.3625
NM_001242522.1	2268	1901.52	225	20.7074
NM_001242523.1	2658	2291.52	0	0
NM_001242526.1	2334	1967.52	74	6.58198
NM_001242527.1	1268	901.523	119	23.1001
NM_001242542.1	1798	1431.52	115	14.0587
NM_001242544.1	937	571.189	568	174.025
NM_001242554.1	1848	1481.52	0	0
NM_001242555.1	2075	1708.52	16.8772	1.72872
NM_001242556.1	1877	1510.52	88.6457	10.2701
NM_001242557.1	1847	1480.52	257	30.3782
NM_001242574.1	10144	9777.52	109.658	1.96272
NM_001242576.1	2969	2602.52	18.086	1.21617
NM_001242577.1	1283	916.523	109	20.8127
NM_001242578.1	1330	963.523	0	0
NM_001242579.1	1701	1334.52	0	0
NM_001242656.1	1337	970.523	3715.06	669.891
NM_001242657.1	1242	875.523	892.941	178.484
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	0	0
NM_001242971.1	1446	1079.52	0	0
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	9	1.84316
NM_001242975.1	1227	860.523	0	0
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	0	0
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	5	1.04601
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	0	0
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	1.04074	0.219828
NM_001242998.1	1492	1125.52	4	0.621942
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	4.44319	0.371417
NM_001246667.1	5073	4706.52	16.4463	0.611521
NM_001252019.1	6272	5905.52	24.1134	0.714571
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	0	0
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	0.00179716	9.84523e-05
NM_001256034.1	7969	7602.52	41	0.943779
NM_001256035.1	4018	3651.52	0	0
NM_001256037.1	10767	10400.5	468.198	7.87806
NM_001256038.1	2047	1680.52	40	4.16543
NM_001256039.1	6033	5666.52	24.8145	0.76636
NM_001256040.1	10114	9747.52	268.688	4.8239
NM_001265585.1	1302	935.523	81.3513	15.2179
NM_001270813.1	928	562.341	852	265.145
NM_001270814.1	496	207.193	100	84.4636
NM_001270815.1	989	622.595	0	0
NM_001270817.1	773	414.772	0	0
NM_001270818.1	980	613.67	24	6.84417
NM_001270819.1	1615	1248.52	9	1.26151
NM_001270820.1	885	520.353	78	26.2326
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	18	2.13777
NM_001270823.1	804	443.249	0	0
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	14	4.89001
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	11	2.30674
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	81	17.4031
NM_001270830.1	1123	756.523	74	17.118
NM_001270831.1	750	394.135	3	1.33205
NM_001270832.1	765	407.543	22	9.44698
NM_001270833.1	606	277.779	0	0
NM_001276427.1	1431	1064.52	111.274	18.2929
NM_001277299.1	5618	5251.52	65	2.16607
NM_001277300.1	1954	1587.52	79	8.70866
NM_001277301.1	7263	6896.52	186	4.71984
NM_001278325.1	2201	1834.52	68.337	6.51895
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	45.3073	3.97733
NM_001278328.1	1954	1587.52	218	24.0315
NM_001278329.1	3778	3411.52	110.45	5.6658
NM_001278330.1	3672	3305.52	64	3.38832
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	46	37.9098
NM_001278333.1	1754	1387.52	60	7.56755
NM_001278334.1	2023	1656.52	1.47357e-08	1.55675e-09
NM_001278335.1	6666	6299.52	109.165	3.03264
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	11.0991	0.950504
NM_001278679.1	2847	2480.52	197	13.8985
NM_001278680.1	597	271.377	0	0
NM_001278681.1	3437	3070.52	84.1043	4.79347
NM_001278705.1	1379	1012.52	56	9.67894
NM_001278706.1	1900	1533.52	18	2.05412
NM_001278707.1	2937	2570.52	30	2.04242
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	7.88578	0.917866
NM_001314079.1	804	443.249	0	0
NM_001318482.1	1108	741.523	8837	2085.57
NM_001319268.1	3782	3415.52	57.2485	2.93327
NM_001319269.1	1239	872.523	15	3.00856
NM_001327947.1	1647	1280.52	1863	254.607
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	4.41876	0.136902
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	2	0.774961
NM_001327954.1	3759	3392.52	2.93563	0.151434
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	0	0
NM_001327958.1	8386	8019.52	0	0
NM_001327959.1	1104	737.523	3	0.711853
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	0	0
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	10.9444	2.06052
NM_001327964.1	4404	4037.52	0	0
NM_001327965.1	708	357.727	0	0
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	33	6.51431
NM_001331117.1	4739	4372.52	0	0
NM_001365139.1	2513	2146.52	67	5.4624
NM_001365140.1	1705	1338.52	22	2.87635
NM_001365199.1	1951	1584.52	244	26.9486
NM_001365200.1	1764	1397.52	51.1811	6.40907
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	13501	363.8
NR_003567.1	17525	17158.5	6	0.061195
NR_024131.1	3359	2992.52	0	0
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
NR_039470.1	122	53.1195	0	0
NR_039471.1	129	55.7252	0	0
NR_039472.1	126	54.6117	0	0
NR_039473.1	97	43.5692	0	0
NR_039474.1	125	54.2395	0	0
NR_039476.1	103	45.8997	0	0
NR_039477.1	87	39.624	0	0
NR_039478.1	114	50.1074	0	0
NR_039479.1	110	48.5866	0	0
