target_id	length	eff_length	est_counts	tpm
NM_001190814.1	460	187.605	953	664.38
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	0	0
NM_001191048.2	6581	6214.52	55.6433	1.17105
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	0	0
NM_001204249.1	2202	1835.52	2	0.142508
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	1385.91	127.333
NM_001205223.1	2006	1639.52	0	0
NM_001206466.1	2688	2321.52	148	8.33792
NM_001206467.1	2688	2321.52	148	8.33792
NM_001206969.1	2536	2169.52	4.00396	0.241376
NM_001206970.1	1154	787.523	18	2.98936
NM_001206973.1	2299	1932.52	128.532	8.69874
NM_001214904.1	3024	2657.52	45.3076	2.22979
NM_001220486.1	2644	2277.52	193	11.0832
NM_001220487.1	2747	2380.52	5	0.274705
NM_001242386.1	3284	2917.52	131	5.87254
NM_001242387.1	7402	7035.52	777.877	14.4605
NM_001242431.1	1343	976.523	121	16.2059
NM_001242432.1	2433	2066.52	559.558	35.4139
NM_001242433.1	2514	2147.52	1665	101.402
NM_001242434.1	1729	1362.52	205	19.6779
NM_001242435.1	3041	2674.52	0	0
NM_001242436.1	2828	2461.52	832.65	44.2413
NM_001242437.1	2866	2499.52	3.02219e-08	1.58137e-09
NM_001242440.1	1971	1604.52	239.5	19.5222
NM_001242441.1	1971	1604.52	239.5	19.5222
NM_001242456.1	2803	2436.52	41	2.20081
NM_001242457.1	535	230.319	86.4278	49.0785
NM_001242458.1	3602	3235.52	748	30.2361
NM_001242465.1	1635	1268.52	894	92.1739
NM_001242467.1	1154	787.523	449	74.568
NM_001242468.1	2560	2193.52	0	0
NM_001242469.1	571	253.51	1669.6	861.361
NM_001242470.1	1756	1389.52	34.7715	3.27285
NM_001242513.1	1263	896.523	814	118.75
NM_001242514.1	1790	1423.52	656	60.271
NM_001242515.1	3238	2871.52	293.765	13.38
NM_001242516.1	3351	2984.52	79.2351	3.47226
NM_001242517.1	2333	1966.52	172	11.4393
NM_001242518.1	5170	4803.52	313.901	8.54677
NM_001242519.1	1741	1374.52	771.372	73.3974
NM_001242520.1	1212	845.523	644	99.6161
NM_001242522.1	2268	1901.52	688	47.3212
NM_001242523.1	2658	2291.52	0	0
NM_001242526.1	2334	1967.52	282	18.7456
NM_001242527.1	1268	901.523	436	63.2527
NM_001242542.1	1798	1431.52	233	21.2876
NM_001242544.1	937	571.189	1218	278.892
NM_001242554.1	1848	1481.52	105	9.26936
NM_001242555.1	2075	1708.52	148.006	11.33
NM_001242556.1	1877	1510.52	127.65	11.0525
NM_001242557.1	1847	1480.52	195.167	17.2409
NM_001242574.1	10144	9777.52	258.681	3.46023
NM_001242576.1	2969	2602.52	0	0
NM_001242577.1	1283	916.523	137	19.55
NM_001242578.1	1330	963.523	0	0
NM_001242579.1	1701	1334.52	388.017	38.0272
NM_001242656.1	1337	970.523	8153.28	1098.74
NM_001242657.1	1242	875.523	1719.72	256.897
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	3	0.396921
NM_001242971.1	1446	1079.52	0	0
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	0	0
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	0.0735496	0.00188044
NM_001242984.1	1194	827.523	15	2.37072
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	6	0.938086
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	10	1.08311
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	78.2168	12.3471
NM_001242998.1	1492	1125.52	0	0
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	0	0
NM_001246667.1	5073	4706.52	22.8051	0.633725
NM_001252019.1	6272	5905.52	91.2633	2.02119
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	8	1.47259
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	0	0
NM_001256034.1	7969	7602.52	68.9624	1.18638
NM_001256035.1	4018	3651.52	184.191	6.59726
NM_001256037.1	10767	10400.5	292	3.67195
NM_001256038.1	2047	1680.52	142	11.0513
NM_001256039.1	6033	5666.52	0	0
NM_001256040.1	10114	9747.52	306.037	4.10628
NM_001265585.1	1302	935.523	56.7691	7.93646
NM_001270813.1	928	562.341	3708	862.4
NM_001270814.1	496	207.193	541	341.501
NM_001270815.1	989	622.595	10	2.1007
NM_001270817.1	773	414.772	15	4.72988
NM_001270818.1	980	613.67	5	1.06562
NM_001270819.1	1615	1248.52	17	1.78083
NM_001270820.1	885	520.353	70	17.5942
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	19	1.68642
NM_001270823.1	804	443.249	0	0
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	40	10.4416
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	23	3.60461
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	139	22.3193
NM_001270830.1	1123	756.523	381	65.8676
NM_001270831.1	750	394.135	28	9.2914
NM_001270832.1	765	407.543	86	27.599
NM_001270833.1	606	277.779	0	0
NM_001276427.1	1431	1064.52	52.4792	6.44765
NM_001277299.1	5618	5251.52	165	4.1093
NM_001277300.1	1954	1587.52	320	26.3632
NM_001277301.1	7263	6896.52	486	9.21669
NM_001278325.1	2201	1834.52	103.034	7.34557
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	300.08	19.6873
NM_001278328.1	1954	1587.52	729	60.0588
NM_001278329.1	3778	3411.52	154.254	5.91368
NM_001278330.1	3672	3305.52	413	16.341
NM_001278331.1	6994	6627.52	0.0152225	0.000300402
NM_001278332.1	505	212.349	89	54.8161
NM_001278333.1	1754	1387.52	637.356	60.0773
NM_001278334.1	2023	1656.52	78	6.15837
NM_001278335.1	6666	6299.52	334.346	6.94157
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	11.0965	0.710194
NM_001278679.1	2847	2480.52	232	12.2325
NM_001278680.1	597	271.377	69.194	33.3476
NM_001278681.1	3437	3070.52	410.173	17.4713
NM_001278705.1	1379	1012.52	224	28.9342
NM_001278706.1	1900	1533.52	35	2.98502
NM_001278707.1	2937	2570.52	214	10.8883
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	0	0
NM_001314079.1	804	443.249	69.8337	20.6056
NM_001318482.1	1108	741.523	7874	1388.8
NM_001319268.1	3782	3415.52	0.00838683	0.000321151
NM_001319269.1	1239	872.523	78	11.6919
NM_001327947.1	1647	1280.52	7167	732.013
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	122.405	2.83421
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	35	10.1354
NM_001327954.1	3759	3392.52	5.74445	0.221459
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	0	0
NM_001327958.1	8386	8019.52	0	0
NM_001327959.1	1104	737.523	12.377	2.19488
NM_001327960.1	1167	800.523	11	1.79717
NM_001327961.1	1341	974.523	15	2.01311
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	0	0
NM_001327964.1	4404	4037.52	2.44511e-08	7.92051e-10
NM_001327965.1	708	357.727	36	13.1619
NM_001327966.1	1530	1163.52	8	0.899257
NM_001327967.1	1253	886.523	120	17.7035
NM_001331117.1	4739	4372.52	11	0.329025
NM_001365139.1	2513	2146.52	426	25.9563
NM_001365140.1	1705	1338.52	255.571	24.9721
NM_001365199.1	1951	1584.52	537	44.3246
NM_001365200.1	1764	1397.52	267.773	25.0597
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	20239	407.578
NR_003567.1	17525	17158.5	0	0
NR_024131.1	3359	2992.52	32.2753	1.41059
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
