"gene_id" "target_id" "pval" "qval" "b" "description"
"551643" "NM_001113739.1" 0.00157662777264538 0.43019414939324 -1.51257044497577 NA
"100576444" "XM_003250037.4" 0.00185742004162732 0.483773492660207 1.07575768202966 "chymotrypsin inhibitor"
"100577712" "XM_006564083.3" 0.0018260527737903 0.483773492660207 5.05074421927566 "uncharacterized protein LOC100577712"
"410309" "NM_001080110.1" 0.00220788059871003 0.543306689457717 4.55730367856645 NA
"725828" "XM_006568756.3" 0.0022756301129119 0.543306689457717 1.52235779812614 "uncharacterized protein LOC725828"
"726210" "XM_026441947.1" 0.00227384239771176 0.543306689457717 1.27392274559975 "myogenesis-regulating glycosidase"
"552694" "XM_625068.6" 0.00224099110285299 0.543306689457717 3.13721436860579 "tyrosine-protein phosphatase non-receptor type 5"
"100577669" "XM_016912671.2" 0.00266030642793791 0.575228521965441 3.54884996906365 "uncharacterized protein LOC100577669"
"552459" "XM_016914755.2" 0.00251952846874255 0.575228521965441 1.46829559256071 "glycine-rich cell wall structural protein 1"
"102654166" "XM_026443583.1" 0.00261885785650144 0.575228521965441 3.71952907987208 NA
"411348" "XM_026446395.1" 0.00252122178455014 0.575228521965441 4.26043121287687 "thyroid receptor-interacting protein 11"
NA "XR_001702978.2" 0.00262238813513058 0.575228521965441 0.864666183469718 NA
"726040" "XM_016915767.2" 0.00281936298098729 0.576962495752041 1.35379504635358 "4-coumarate--CoA ligase 1"
"411132" "XM_026440533.1" 0.0027861562129224 0.576962495752041 0.956460351402225 NA
"551594" "XM_026445702.1" 0.00280255805024759 0.576962495752041 3.69215006874314 NA
"410614" "XM_394092.7" 0.00289528677861097 0.582105026015469 1.12828930359542 "tubulin alpha chain"
"726058" "XM_001120264.5" 0.00331438883511079 0.643729079433803 0.69597456852196 "FACT complex subunit Ssrp1"
"725148" "XM_006567609.3" 0.00337030931640735 0.643729079433803 0.75725516603142 NA
"100578286" "XM_016916707.2" 0.00330562737535201 0.643729079433803 0.948438000405142 "flavin-containing monooxygenase FMO GS-OX-like 2"
"726167" "XM_006561747.3" 0.00343609277595499 0.645534806761381 3.61365510869641 NA
"408690" "XM_006568214.3" 0.00360926475843608 0.667131840833508 0.923356135783824 "calmodulin"
"412543" "XM_026440857.1" 0.00374594847999615 0.681405866361204 0.985581807908165 "uncharacterized protein LOC412543"
"408358" "XM_026443630.1" 0.00390478057061413 0.699199770925593 1.54322300254979 "RB1-inducible coiled-coil protein 1"
NA "XR_411807.3" 0.00396756533020733 0.699512287448862 1.00186505636342 NA
"408288" "XM_006566054.3" 0.00438721166445589 0.728658632966152 0.754586920598681 "isovaleryl-CoA dehydrogenase%2C mitochondrial"
"409087" "XM_006568790.3" 0.00435765281558813 0.728658632966152 3.65278850854694 "D-beta-hydroxybutyrate dehydrogenase%2C mitochondrial"
"410091" "XM_026439468.1" 0.00429909222896121 0.728658632966152 -1.23904666534991 "ras guanine nucleotide exchange factor P"
"725923" "XM_026444040.1" 0.00437025011353396 0.728658632966152 4.60861802675949 "serine/threonine-protein kinase N"
"100577253" "XM_006564007.3" 0.00457117881512669 0.737826890441576 4.35509285410841 "GRIP and coiled-coil domain-containing protein PFC0235w"
"410498" "XM_016916275.2" 0.00455105089295972 0.737826890441576 0.851411895231486 "potassium voltage-gated channel subfamily H member 2"
"100577632" "XM_003250649.4" 0.00515537228054491 0.767280082273308 1.3574496637363 "phosphopantothenoylcysteine decarboxylase subunit VHS3"
"409893" "XM_026439744.1" 0.0050625706696289 0.767280082273308 0.86350837630638 "protein alan shepard"
"413318" "XM_026440593.1" 0.00492473077140099 0.767280082273308 3.42257570372973 "metastasis-associated protein MTA3"
"410427" "XM_026444692.1" 0.00487977708193675 0.767280082273308 1.92209304576565 "serine/threonine-protein kinase 25"
"408411" "XM_026444698.1" 0.00512081513154375 0.767280082273308 0.723734159808208 "transcription factor Sox-2"
"409852" "XM_393342.7" 0.00499103359129001 0.767280082273308 -1.02084264470283 "transcription factor SPT20 homolog"
"726423" "XM_001122160.4" 0.00537418988260224 0.779597671577489 4.46197777396502 "transient receptor potential cation channel protein painless"
"410398" "XM_026444173.1" 0.00532038558391986 0.779597671577489 1.43140568870442 "insulin-like growth factor 2 mRNA-binding protein 1"
"409860" "XM_006570002.3" 0.00554240070470177 0.793948900948529 4.61571985508624 "GPI ethanolamine phosphate transferase 3"
"411285" "XM_016913628.2" 0.00595129730051358 0.810743982078812 1.27874463760528 "muscle LIM protein Mlp84B"
"107965367" "XM_016915561.2" 0.005961042811824 0.810743982078812 2.08642947085537 NA
"107963996" "XM_016916938.2" 0.00608289758120735 0.810743982078812 0.67495471902606 NA
"102654975" "XM_026440152.1" 0.00608411714299981 0.810743982078812 2.01118358248325 NA
"411347" "XM_026442980.1" 0.00573955869001793 0.810743982078812 0.664821388141635 "peripheral plasma membrane protein CASK"
NA "XR_408726.3" 0.00600956096879037 0.810743982078812 4.47543594379787 NA
"494503" "XM_026443543.1" 0.0065454850541226 0.86219837609477 1.40970559826473 NA
"726733" "XM_001122454.4" 0.00670778083083646 0.863720992375122 0.66885346092493 "cysteine-rich protein 1"
"408446" "XM_391994.7" 0.0066388930702311 0.863720992375122 -0.922029148806378 "probable aconitate hydratase%2C mitochondrial"
"409042" "NM_001143921.1" 0.00750223694027712 0.910093722157285 1.32260717175939 NA
"100578557" "XM_003249317.4" 0.00747995578941257 0.910093722157285 0.978862720409116 "solute carrier family 46 member 3"
"408808" "XM_006562657.3" 0.00746596022569925 0.910093722157285 -4.91967555835111 "prosaposin"
"551666" "XM_006564451.3" 0.00770323656625276 0.910093722157285 -4.44560541893657 "double-stranded RNA-binding protein Staufen homolog 2"
"100576422" "XM_006566879.2" 0.00767324754902334 0.910093722157285 0.772023127833822 "mitochondrial import inner membrane translocase subunit Tim22"
"410993" "XM_006567161.3" 0.00753860483979443 0.910093722157285 0.687869511642398 "valacyclovir hydrolase"
"409805" "XM_393297.7" 0.00718655709424414 0.910093722157285 0.862519639534581 "uncharacterized protein LOC409805"
"413000" "XM_396451.7" 0.00756558581501673 0.910093722157285 -0.679691401662261 "proton-coupled amino acid transporter-like protein pathetic"
"552604" "XM_026441223.1" 0.00787199667552309 0.920541652056068 -4.87779258048053 "SLIT-ROBO Rho GTPase-activating protein 1"
"413119" "XM_006561405.3" 0.00810247085017405 0.922432015646012 4.33928857315472 "heparan-alpha-glucosaminide N-acetyltransferase"
"412840" "XM_026443652.1" 0.00818395642717966 0.922432015646012 3.45712004146508 "homeobox protein caupolican"
"552145" "XM_624524.6" 0.0082101278879488 0.922432015646012 -0.742371833585404 "repressor of RNA polymerase III transcription MAF1 homolog"
NA "XR_003305230.1" 0.00816962762354945 0.922432015646012 0.834283272031038 NA
"411115" "XM_026440828.1" 0.00831364003913358 0.924993348043406 1.04394770144702 "baculoviral IAP repeat-containing protein 6"
"726381" "XM_026442521.1" 0.0084424569747941 0.928060288524726 4.28144023778552 "neuralized-like protein 4"
"551250" "XM_623641.6" 0.00850317018281817 0.928060288524726 -0.7159943745849 "microsomal triglyceride transfer protein large subunit"
"408503" "XM_006565663.3" 0.00871487223908802 0.933387251027558 3.80151090736479 "uncharacterized Golgi apparatus membrane protein-like protein CG5021"
"725524" "XM_026441512.1" 0.00871257839499625 0.933387251027558 2.5894885241208 "splicing regulatory glutamine/lysine-rich protein 1"
"406075" "NM_001010975.1" 0.232118206549741 0.970915413470569 -0.312184797526465 NA
"406065" "NM_001011562.1" 0.10605928820446 0.970915413470569 1.13746433431079 NA
"406066" "NM_001011563.1" 0.445173980157706 0.970915413470569 0.365950039949662 NA
"406076" "NM_001011570.1" 0.404278093177284 0.970915413470569 -0.435947712343633 NA
"406078" "NM_001011572.1" 0.125298638843555 0.970915413470569 1.43438177971544 NA
"406083" "NM_001011576.1" 0.0899022256978285 0.970915413470569 -2.56984941394018 NA
"406086" "NM_001011577.1" 0.481268590659602 0.970915413470569 0.482852996112542 NA
"406088" "NM_001011578.1" 0.494900190661568 0.970915413470569 0.669336290076119 NA
"406092" "NM_001011581.1" 0.497573106905581 0.970915413470569 -0.47000930793999 NA
"406094" "NM_001011583.2" 0.423301631796089 0.970915413470569 0.568687237532774 NA
"406108" "NM_001011592.1" 0.168127784093246 0.970915413470569 -0.59584918912324 NA
"406112" "NM_001011596.1" 0.59205049336401 0.970915413470569 -0.944478644235318 NA
"406114" "NM_001011598.1" 0.212899548929718 0.970915413470569 0.943149156540709 "alpha-amylase precursor"
"406117" "NM_001011600.1" 0.634889979700973 0.970915413470569 -0.31818669586393 NA
"550932" "NM_001011603.1" 0.485241675692918 0.970915413470569 -0.388946165527567 NA
"406126" "NM_001011604.3" 0.344498480703486 0.970915413470569 0.294633676374078 NA
"406131" "NM_001011608.1" 0.324183180915779 0.970915413470569 -0.398444999124164 NA
"406140" "NM_001011613.1" 0.475495707264915 0.970915413470569 0.530126734755349 NA
"406141" "NM_001011614.1" 0.510499314908944 0.970915413470569 0.777144894532459 NA
"406142" "NM_001011615.1" 0.471807658664634 0.970915413470569 0.902595669688734 "hymenoptaecin preproprotein"
"406143" "NM_001011616.2" 0.188628715546108 0.970915413470569 1.97894212299817 NA
"406154" "NM_001011626.2" 0.309298056280335 0.970915413470569 0.27399540759984 NA
"406155" "NM_001011627.1" 0.0805087246751118 0.970915413470569 0.68886459528588 NA
"408521" "NM_001011629.1" 0.0595921162758448 0.970915413470569 1.2939253461791 NA
"408689" "NM_001011630.1" 0.0292051436052497 0.970915413470569 0.777030653737053 NA
"409798" "NM_001011636.1" 0.464078868367675 0.970915413470569 0.384786917637576 NA
"449496" "NM_001011640.1" 0.395247455176461 0.970915413470569 -0.556116974304596 NA
"494506" "NM_001011641.1" 0.63933889160968 0.970915413470569 -0.67960147514252 NA
"494503" "NM_001011653.2" 0.696013060655505 0.970915413470569 0.583544333886992 NA
"494501" "NM_001011654.2" 0.153225521790742 0.970915413470569 0.723976034840278 NA
"503505" "NM_001012429.1" 0.664927889005424 0.970915413470569 -0.123029391407505 "icarapin-like"
"503861" "NM_001012962.1" 0.354572510484657 0.970915413470569 -1.39625956250369 NA
"410902" "NM_001013361.1" 0.208112754236124 0.970915413470569 -1.23672081524353 NA
"544670" "NM_001014993.1" 0.259823280571932 0.970915413470569 -0.905304499877011 NA
"726445" "NM_001014994.1" 0.522626578631319 0.970915413470569 -0.282535183722221 NA
"410068" "NM_001040204.1" 0.48093090159062 0.970915413470569 0.492476329247635 NA
"551719" "NM_001040205.1" 0.244681546152754 0.970915413470569 -0.469091207771514 NA
"677664" "NM_001040208.1" 0.164975192118102 0.970915413470569 -0.426221742182864 NA
"677668" "NM_001040220.1" 0.452536081299535 0.970915413470569 -1.22718419432275 NA
"677673" "NM_001040223.1" 0.0979810405569942 0.970915413470569 1.99622619657323 NA
"677677" "NM_001040227.1" 0.0767748383372264 0.970915413470569 0.404312392575541 NA
"406104" "NM_001040230.1" 0.130481175913875 0.970915413470569 1.32915241207032 NA
"409469" "NM_001040233.1" 0.399361809862085 0.970915413470569 -0.50857061530805 NA
"409677" "NM_001040234.1" 0.418788261910188 0.970915413470569 -2.24176426500644 NA
"409889" "NM_001040236.1" 0.413687951620667 0.970915413470569 -0.518895596175706 NA
"410692" "NM_001040255.1" 0.690898158144383 0.970915413470569 0.687320788703703 NA
"410815" "NM_001040256.1" 0.0133764747564676 0.970915413470569 1.83716138160183 NA
"411184" "NM_001040258.1" 0.394741914278748 0.970915413470569 0.418491019825121 NA
"551341" "NM_001040263.1" 0.605626662181997 0.970915413470569 -0.199652895608497 NA
"551388" "NM_001040264.1" 0.6502882998816 0.970915413470569 -0.467763239519954 NA
"551604" "NM_001040265.1" 0.286193509888201 0.970915413470569 0.59274085694143 "Rh-like protein"
"692346" "NM_001040681.1" 0.51494422139297 0.970915413470569 -1.00269690562772 NA
"552122" "NM_001042460.1" 0.0614269249513397 0.970915413470569 0.596317127381278 NA
"408363" "NM_001077808.1" 0.592253066011069 0.970915413470569 -0.855395787179929 NA
"725382" "NM_001077820.1" 0.337759166902667 0.970915413470569 0.703966507006894 NA
"751098" "NM_001077823.2" 0.606724309967017 0.970915413470569 0.958427306913956 NA
"411672" "NM_001080094.2" 0.0467886994453164 0.970915413470569 -2.42185248526859 "neuropeptides capa receptor-like protein"
"408611" "NM_001080205.1" 0.665796193141141 0.970915413470569 -0.173973928026738 NA
"410197" "NM_001083630.1" 0.460189456149621 0.970915413470569 1.13014088635277 NA
"100037419" "NM_001085344.1" 0.373324958581925 0.970915413470569 0.534519803244461 NA
"551367" "NM_001085345.1" 0.421950611015145 0.970915413470569 0.623030209061547 NA
"726117" "NM_001097154.2" 0.05978298094735 0.970915413470569 0.437265196796575 NA
"406154" "NM_001098167.1" 0.590107241170855 0.970915413470569 -1.44000526005166 NA
"409354" "NM_001098717.1" 0.421741717931447 0.970915413470569 -1.30486254317702 NA
"100126690" "NM_001110712.2" 0.372796621449211 0.970915413470569 1.43086591413191 NA
"726848" "NM_001110764.1" 0.48842608050101 0.970915413470569 1.0869627838032 NA
"410795" "NM_001112671.1" 0.579213395390819 0.970915413470569 0.273661608928842 "trehalase"
"551408" "NM_001112672.2" 0.519302815025627 0.970915413470569 -1.10293610031994 "uncharacterized protein LOC551408"
"724456" "NM_001115078.1" 0.472282612300198 0.970915413470569 -0.850753444035972 NA
"552127" "NM_001123013.2" 0.318556993923885 0.970915413470569 -1.77519788712004 NA
"410337" "NM_001126243.2" 0.130097709745458 0.970915413470569 0.423833362480823 "venom dipeptidyl peptidase 4"
"100174948" "NM_001131038.1" 0.401733729118108 0.970915413470569 -0.292408532416112 NA
"408474" "NM_001134227.1" 0.343523654145616 0.970915413470569 0.561514481589465 "apyrase"
"409389" "NM_001134668.1" 0.611593879527661 0.970915413470569 -0.131123040602744 "ubiquitin specific protease-like"
"724970" "NM_001134828.1" 0.333189341628232 0.970915413470569 -0.274382108441953 NA
"100188973" "NM_001134942.1" 0.337759762589966 0.970915413470569 -0.725189336781409 NA
"406105" "NM_001134947.1" 0.141355257943208 0.970915413470569 0.508482293105401 "esterase A2"
"406106" "NM_001134948.1" 0.629002357190073 0.970915413470569 -0.915591354781036 NA
"406107" "NM_001134949.1" 0.516870470828132 0.970915413470569 -0.310761551928142 NA
"406119" "NM_001135735.1" 0.262017179396911 0.970915413470569 0.326104193379862 NA
"725609" "NM_001136187.1" 0.258556477757761 0.970915413470569 0.271060377020102 "heat shock factor binding protein 1-like"
"100216325" "NM_001141964.1" 0.0422948036472956 0.970915413470569 0.550229081116421 NA
"410052" "NM_001142561.1" 0.259817167151855 0.970915413470569 -1.84276812053144 NA
"726134" "NM_001142609.1" 0.648842074163223 0.970915413470569 -1.20348395816672 "carboxylesterase"
"411045" "NM_001142656.2" 0.387680573216859 0.970915413470569 -1.22204417082929 NA
"551077" "NM_001144839.2" 0.330064783118572 0.970915413470569 0.345622081740483 NA
"724217" "NM_001145740.1" 0.357445128422886 0.970915413470569 1.29341191746072 NA
"406084" "NM_001159355.1" 0.117008299146496 0.970915413470569 1.15006287372688 NA
"408605" "NM_001160048.1" 0.632588335243567 0.970915413470569 -0.123578717487675 NA
"409418" "NM_001160050.1" 0.549791036710514 0.970915413470569 -0.244005975359678 NA
"408928" "NM_001160064.1" 0.144435250801366 0.970915413470569 -0.535510574447614 NA
"410620" "NM_001160072.1" 0.49063460383439 0.970915413470569 0.351703527044943 "heat shock protein Hsp70Ab-like"
"552304" "NM_001160270.1" 0.320854247507402 0.970915413470569 -0.226272152818656 NA
"409356" "NM_001161709.2" 0.334273127573322 0.970915413470569 0.2696931551237 NA
"100302106" "NM_001161787.1" 0.331510768497231 0.970915413470569 0.300910200063626 NA
"100302106" "NM_001161788.1" 0.176576919715186 0.970915413470569 0.784914529305735 NA
"727061" "NM_001161831.1" 0.569256317673139 0.970915413470569 0.242111127675686 NA
"411859" "NM_001162513.1" 0.29204336774149 0.970915413470569 -1.76963105969138 NA
"725124" "NM_001163712.1" 0.279663730249277 0.970915413470569 -2.1127759948398 NA
"727472" "NM_001163715.1" 0.0215366815714232 0.970915413470569 0.694833972493873 NA
"412484" "NM_001163716.1" 0.346543590037227 0.970915413470569 0.737162614500986 NA
"100302584" "NM_001163717.1" 0.644468839210074 0.970915413470569 -0.688636902206269 NA
"408984" "NM_001164810.1" 0.091989001288415 0.970915413470569 0.45564436933765 NA
"409018" "NM_001165905.1" 0.645031981156309 0.970915413470569 0.693911129856124 NA
"409948" "NM_001168336.1" 0.473698080037718 0.970915413470569 -0.450747776834334 NA
"408325" "NM_001168425.1" 0.429627705513299 0.970915413470569 -0.361573469801793 NA
"551975" "NM_001170973.1" 0.330343973165297 0.970915413470569 -0.27714112728802 NA
"410066" "NM_001170974.1" 0.561119794070906 0.970915413470569 -0.28678552757695 NA
"100328599" "NM_001171051.1" 0.487309294307662 0.970915413470569 -1.1001165550557 NA
"685996" "NM_001171169.1" 0.0547475797398649 0.970915413470569 0.437835931595997 NA
"408726" "NM_001172378.1" 0.267988240203022 0.970915413470569 0.266023307761487 NA
"410065" "NM_001172379.1" 0.641048542288245 0.970915413470569 -0.182645830573077 NA
"100359409" "NM_001172403.1" 0.312211080953062 0.970915413470569 0.228082044344117 NA
"726035" "NM_001172404.1" 0.251916777625614 0.970915413470569 -0.568364574484384 NA
"100379261" "NM_001172718.1" 0.121889367271303 0.970915413470569 -0.567322322019326 "uncharacterized protein LOC100379261"
"724191" "NM_001174143.1" 0.286914685022028 0.970915413470569 0.365536579734891 NA
"727145" "NM_001174144.1" 0.494031417092438 0.970915413470569 0.545593090322569 "apidermin-like precursor"
"409716" "NM_001174145.1" 0.074006727718043 0.970915413470569 -2.04970022311616 NA
"408270" "NM_001177490.1" 0.0392055509018924 0.970915413470569 0.469555254274117 NA
"408540" "NM_001178024.1" 0.291645922363326 0.970915413470569 0.260812311750356 NA
"409398" "NM_001178027.1" 0.0497540394214709 0.970915413470569 0.559539679289585 NA
"409490" "NM_001178028.1" 0.61241276191083 0.970915413470569 -0.763943834595359 NA
"409097" "NM_001178047.1" 0.0881348668575643 0.970915413470569 -3.43723634077501 NA
"410082" "NM_001178048.1" 0.326663595244624 0.970915413470569 0.408686886057715 NA
"409224" "NM_001178067.1" 0.177611224585552 0.970915413470569 0.492894934993475 NA
"443552" "NM_001178069.1" 0.362627631146487 0.970915413470569 -1.93488179266171 NA
"551163" "NM_001185079.1" 0.631808793495436 0.970915413470569 -0.276960731073782 "LMBR1 domain-containing protein 2 homolog"
"725231" "NM_001185086.1" 0.631808793495436 0.970915413470569 -0.276960731073782 NA
"408399" "NM_001185105.1" 0.0447921251956147 0.970915413470569 -3.38229130605902 NA
"406120" "NM_001185144.1" 0.378863051711729 0.970915413470569 0.236187007166827 NA
"406122" "NM_001185145.1" 0.327550679910528 0.970915413470569 -2.1569350775018 NA
"406122" "NM_001185146.1" 0.217475102707566 0.970915413470569 -0.835333902128271 NA
"410798" "NM_001190421.1" 0.610930571607068 0.970915413470569 -0.942614330799718 NA
"726777" "NM_001190814.1" 0.666246927741824 0.970915413470569 -0.135581210553242 NA
"412986" "NM_001190921.1" 0.385648795766834 0.970915413470569 -2.04305098746544 "uncharacterized protein LOC412986"
"408383" "NM_001205062.1" 0.489750486783773 0.970915413470569 -0.31690906377403 NA
"726775" "NM_001206970.1" 0.25953938489789 0.970915413470569 -1.68181424048395 NA
"552475" "NM_001206973.1" 0.320453945013423 0.970915413470569 0.449443984978928 NA
"724541" "NM_001220487.1" 0.594602232199214 0.970915413470569 -0.806375794828474 "peroxidase"
"412509" "NM_001242386.1" 0.595041631876959 0.970915413470569 -0.377723404874592 NA
"409697" "NM_001242387.1" 0.593302440766667 0.970915413470569 0.127587674837816 "filamin-like"
"411132" "NM_001242432.1" 0.0479049204934962 0.970915413470569 0.617891083660847 NA
"727144" "NM_001242434.1" 0.418645287732354 0.970915413470569 -0.419617301913779 NA
"727134" "NM_001242435.1" 0.276802798949221 0.970915413470569 -2.21532590400571 NA
"552378" "NM_001242458.1" 0.0413366459378521 0.970915413470569 -0.903207075561772 NA
"409699" "NM_001242465.1" 0.124365439302066 0.970915413470569 0.44636509865271 "26S proteasome non-ATPase regulatory subunit 1-like"
"725168" "NM_001242469.1" 0.310388551148836 0.970915413470569 0.368141923023411 NA
"408654" "NM_001242513.1" 0.177594005537669 0.970915413470569 0.324991925462925 NA
"411112" "NM_001242515.1" 0.518889344285456 0.970915413470569 -0.191672538916877 NA
"100578127" "NM_001242517.1" 0.426025415453827 0.970915413470569 -1.33587232115313 NA
"100578262" "NM_001242518.1" 0.496411031692217 0.970915413470569 -0.235232235493826 "uncharacterized protein LOC100578262"
"726087" "NM_001242522.1" 0.238026874406382 0.970915413470569 -0.284381002248583 NA
"725187" "NM_001242526.1" 0.138771884113846 0.970915413470569 -0.492171545830196 "putative fatty acyl-CoA reductase CG8306-like"
"552033" "NM_001242544.1" 0.437104104595833 0.970915413470569 -0.198169000146048 NA
"409940" "NM_001242554.1" 0.153939945352653 0.970915413470569 -2.81227796456673 NA
"727422" "NM_001242556.1" 0.420988280690516 0.970915413470569 -1.66792134655805 NA
"724300" "NM_001242557.1" 0.491714251085571 0.970915413470569 1.72905424203721 "uncharacterized protein LOC724300"
"726880" "NM_001242576.1" 0.0830149980645147 0.970915413470569 -2.78936935357997 "pancreatic lipase-related protein 2-like"
"725534" "NM_001242577.1" 0.473246283535648 0.970915413470569 -0.452058733353447 NA
"551434" "NM_001242579.1" 0.628374047082086 0.970915413470569 -1.05823802606881 "selenium-binding protein 1-like"
"409148" "NM_001242656.1" 0.14086156923025 0.970915413470569 0.428564867540583 NA
"409148" "NM_001242657.1" 0.0321998135878302 0.970915413470569 0.566815913156047 NA
"100577786" "NM_001242970.1" 0.456694067510761 0.970915413470569 -1.12966823932194 NA
"726567" "NM_001242983.1" 0.289745471099792 0.970915413470569 -2.21748187176116 NA
"411770" "NM_001242997.1" 0.447341129203174 0.970915413470569 -1.23668456014723 NA
"408485" "NM_001256032.1" 0.428510001626588 0.970915413470569 -1.42481628369282 NA
"724978" "NM_001256034.1" 0.0448252338054679 0.970915413470569 3.13532418719918 NA
"724290" "NM_001256035.1" 0.145401893647507 0.970915413470569 -2.87554368163222 "uncharacterized protein LOC724290"
"727274" "NM_001256037.1" 0.475899054733253 0.970915413470569 0.369623426575878 NA
"100859932" "NM_001256040.1" 0.531093600019733 0.970915413470569 0.324899485219136 NA
"724777" "NM_001270813.1" 0.128945721064395 0.970915413470569 0.359327541303728 NA
"724694" "NM_001270814.1" 0.312614466239923 0.970915413470569 -0.516607021041473 NA
"727197" "NM_001270818.1" 0.394680038978133 0.970915413470569 1.38680552956308 NA
"727204" "NM_001270820.1" 0.597177831463128 0.970915413470569 0.510204920594524 NA
"725509" "NM_001270829.1" 0.17907838488169 0.970915413470569 -0.418662339323487 NA
"412202" "NM_001270830.1" 0.108129696551774 0.970915413470569 -0.696644076184607 NA
"726632" "NM_001270831.1" 0.575717919780443 0.970915413470569 -0.779648687804956 NA
"726691" "NM_001270833.1" 0.0842153047216493 0.970915413470569 -2.533637992536 NA
"412304" "NM_001276427.1" 0.357961404694695 0.970915413470569 0.294608574635328 NA
