target_id	length	eff_length	est_counts	tpm
NM_001011637.1	1369	1002.52	2	0.260981
NM_001011638.1	584	262.327	0	0
NM_001011639.2	1806	1439.52	2	0.181754
NM_001011640.1	991	624.58	1524	319.205
NM_001011641.1	970	603.765	133.745	28.979
NM_001011643.1	2378	2011.52	11	0.715385
NM_001011644.2	1200	833.523	17	2.66811
NM_001011650.1	2242	1875.52	0	0
NM_001011652.2	969	602.775	16	3.47246
NM_001011653.2	898	532.99	32.9028	8.07581
NM_001011654.2	749	393.249	338.67	112.663
NM_001012429.1	672	328.032	1244.65	496.367
NM_001012615.1	1097	730.523	49	8.77475
NM_001012627.1	3153	2786.52	9.01881	0.423408
NM_001012962.1	3606	3239.52	9	0.363441
NM_001012963.1	502	210.619	0	0
NM_001013006.1	2991	2624.52	0	0
NM_001013359.2	1964	1597.52	37.2041	3.0466
NM_001013361.1	4113	3746.52	175	6.11057
NM_001014429.1	1427	1060.52	41	5.0575
NM_001014430.1	438	176.415	0	0
NM_001014983.1	3250	2883.52	0	0
NM_001014991.1	7242	6875.52	0	0
NM_001014992.2	2498	2131.52	111.835	6.86371
NM_001014993.1	1386	1019.52	678.147	87.0161
NM_001014994.1	1892	1525.52	2122.4	182.004
NM_001024697.1	1793	1426.52	796	72.9973
NM_001032361.1	3585	3218.52	0	0
NM_001037318.2	2515	2148.52	9.06323	0.551843
NM_001039968.1	1349	982.523	0	0
NM_001040203.1	644	306.019	0	0
NM_001040204.1	793	433.065	33.9911	10.268
NM_001040205.1	698	349.329	796	298.092
NM_001040206.1	682	336.129	9318.57	3626.73
NM_001040207.1	1179	812.523	2874	462.726
NM_001040208.1	582	260.955	448	224.587
NM_001040209.1	588	265.086	677.853	334.519
NM_001040220.1	483	199.93	28	18.3211
NM_001040221.1	459	187.084	0	0
NM_001040223.1	555	242.982	4162	2240.79
NM_001040224.1	399	157.909	13	10.7699
NM_001040225.1	407	161.574	0.872633	0.706532
NM_001040226.1	432	173.461	0	0
NM_001040227.1	724	371.387	2237.43	788.123
NM_001040229.1	453	183.983	3	2.13312
NM_001040230.1	13107	12740.5	28.0277	0.287788
NM_001040231.1	363	142.17	0	0
NM_001040233.1	1647	1280.52	9564.75	977.144
NM_001040234.1	1500	1133.52	164.577	18.9938
NM_001040235.2	6077	5710.52	0	0
NM_001040236.1	1767	1400.52	29641	2768.69
NM_001040237.1	5107	4740.52	51.2007	1.41294
NM_001040255.1	1893	1526.52	7.88174	0.675447
NM_001040256.1	767	409.346	1099.43	351.357
NM_001040257.1	1554	1187.52	24.114	2.65644
NM_001040258.1	1250	883.523	3940.65	583.475
NM_001040259.1	1743	1376.52	67393	6404.77
NM_001040262.2	438	176.415	0	0
NM_001040263.1	1550	1183.52	161	17.796
NM_001040264.1	1600	1233.52	54	5.72689
NM_001040265.1	1689	1322.52	33.9659	3.35979
NM_001040266.2	1599	1232.52	0	0
NM_001040267.1	1895	1528.52	5.32197	0.455484
NM_001040269.1	1397	1030.52	3.00559	0.381543
NM_001040270.1	509	214.676	1707	1040.22
NM_001040277.1	2150	1783.52	0	0
NM_001040681.1	2499	2132.52	31	1.90169
NM_001042458.1	1737	1370.52	37.4865	3.57817
NM_001042460.1	1794	1427.52	65.55	6.00706
NM_001077808.1	5328	4961.52	6.21246	0.163803
NM_001077809.1	1344	977.523	0	0
NM_001077810.1	354	138.413	73	68.9951
NM_001077811.1	1287	920.523	0	0
NM_001077812.1	1470	1103.52	0	0
NM_001077813.1	3226	2859.52	31.8875	1.45881
NM_001077814.1	387	152.529	0	0
NM_001077815.1	1855	1488.52	0	0
NM_001077816.1	1530	1163.52	0	0
NM_001077817.1	1194	827.523	0	0
NM_001077818.1	1707	1340.52	0	0
NM_001077819.1	378	148.584	8	7.04354
NM_001077820.1	351	137.175	326	310.895
NM_001077821.1	4097	3730.52	0	0
NM_001077822.1	1533	1166.52	0	0
NM_001077823.2	516	218.798	0	0
NM_001077824.1	1842	1475.52	0	0
NM_001077825.1	1158	791.523	0	0
NM_001078661.1	315	122.838	0	0
NM_001079560.1	1607	1240.52	0	0
NM_001079561.1	1701	1334.52	0	0
NM_001080094.2	2123	1756.52	3	0.223429
NM_001080095.1	1590	1223.52	2	0.213841
NM_001080110.1	2703	2336.52	88.3934	4.94905
NM_001080205.1	2713	2346.52	129	7.19179
NM_001083630.1	1713	1346.52	59.2128	5.75273
NM_001085344.1	515	218.205	8636	5177.51
NM_001085345.1	1491	1124.52	162712	18928.8
NM_001085346.1	509	214.676	59228.9	36093.1
NM_001097154.2	1766	1399.52	2861	267.43
NM_001098167.1	767	409.346	226.689	72.4457
NM_001098214.1	1863	1496.52	0	0
NM_001098215.2	2635	2268.52	40.0169	2.30767
NM_001098217.1	2187	1820.52	0	0
NM_001098218.1	2148	1781.52	5.07556	0.372705
NM_001098219.1	2139	1772.52	5.16337	0.381078
NM_001098220.1	1806	1439.52	0	0
NM_001098221.1	1763	1396.52	0	0
NM_001098223.1	1436	1069.52	161	19.6928
NM_001098224.2	1333	966.523	137	18.543
NM_001098228.1	1286	919.523	6.97317	0.992066
NM_001098229.1	1284	917.523	16	2.28126
NM_001098232.1	1146	779.523	1.7683	0.296755
NM_001098234.1	462	188.651	0	0
NM_001098717.1	2199	1832.52	66	4.71158
NM_001101023.1	3033	2666.52	32	1.56992
NM_001104949.1	3122	2755.52	0	0
NM_001110712.2	754	397.692	0	0
NM_001110764.1	2606	2239.52	5538	323.497
NM_001111255.1	2504	2137.52	0	0
NM_001112670.1	3330	2963.52	271.613	11.9899
NM_001112671.1	3001	2634.52	91.8673	4.56175
NM_001112672.2	1701	1334.52	85.8811	8.41868
NM_001113285.1	2779	2412.52	0	0
NM_001113739.1	1509	1142.52	179.768	20.5836
NM_001114188.1	1950	1583.52	0	0
NM_001114198.1	730	376.578	8781.45	3050.59
NM_001115078.1	2659	2292.52	32.4452	1.85144
NM_001123013.2	6157	5790.52	0	0
NM_001126243.2	2949	2582.52	2258.95	114.429
NM_001126244.1	1674	1307.52	545	54.528
NM_001131037.1	1164	797.523	0	0
NM_001131038.1	2722	2355.52	119	6.60894
NM_001134227.1	1704	1337.52	3258.43	318.699
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	89	43.5786
NM_001134668.1	2541	2174.52	534	32.1255
NM_001134669.1	584	262.327	0	0
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	258.877	30.0093
NM_001134934.1	3281	2914.52	0	0
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	0	0
NM_001134942.1	1621	1254.52	104.621	10.9097
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	207	19.4325
NM_001134948.1	3181	2814.52	176.493	8.20344
NM_001134949.1	3346	2979.52	1245.27	54.6752
NM_001134950.1	2295	1928.52	2.95774	0.200635
NM_001135735.1	1032	665.523	6379	1253.9
NM_001135905.1	488	202.698	809	522.122
NM_001135909.1	320	124.777	9	9.43584
NM_001136187.1	614	283.563	718	331.243
NM_001136206.1	1002	635.523	16	3.29353
NM_001136207.1	930	564.306	0	0
NM_001136208.1	1008	641.523	0	0
NM_001136209.1	1029	662.523	3	0.59237
NM_001141964.1	2248	1881.52	1421.63	98.8436
NM_001142436.1	1295	928.523	316.09	44.5338
NM_001142461.1	824	461.968	128	36.2468
NM_001142561.1	1943	1576.52	0	0
NM_001142607.1	642	304.485	0	0
NM_001142609.1	1671	1304.52	318.198	31.9094
NM_001142637.1	999	632.523	43	8.89334
NM_001142656.2	710	359.42	0	0
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	173.437	13.0733
NM_001144839.2	596	270.673	129.021	62.3573
NM_001145735.2	1347	980.523	7.70113	1.02747
NM_001145736.1	2424	2057.52	5.85268	0.372119
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	0	0
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	26	1.04126
NM_001159303.1	1404	1037.52	0	0
NM_001159355.1	2782	2415.52	24.2715	1.31449
NM_001160048.1	2747	2380.52	2018	110.897
NM_001160050.1	2417	2050.52	17360	1107.53
NM_001160052.1	2920	2553.52	2828	144.881
NM_001160064.1	2844	2477.52	2268	119.756
NM_001160072.1	2237	1870.52	754	52.7328
NM_001160270.1	698	349.329	2055.58	769.788
NM_001160405.2	2980	2613.52	38.8982	1.94704
NM_001161709.2	856	492.385	371	98.5692
NM_001161787.1	927	561.359	2213.82	515.909
NM_001161788.1	843	479.966	250.185	68.1903
NM_001161831.1	683	336.946	2416	938.014
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	7.50411	0.264853
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	255	167.774
NM_001163712.1	1155	788.523	6.38402e-06	1.05914e-06
NM_001163714.1	1566	1199.52	564.294	61.5417
NM_001163715.1	854	490.469	1699	453.162
NM_001163716.1	900	534.939	2227.24	544.672
NM_001163717.1	2152	1785.52	48.017	3.51805
NM_001164008.1	2209	1842.52	199	14.129
NM_001164809.1	503	211.194	64	39.6433
NM_001164810.1	871	506.809	691	178.363
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	2.91546e-07	6.61172e-09
NM_001165906.1	3754	3387.52	307.959	11.8928
NM_001167709.1	732	378.317	42	14.5233
NM_001167720.1	599	272.79	0	0
NM_001167836.1	1455	1088.52	0	0
NM_001167893.1	1135	768.523	1590	270.653
NM_001168336.1	1053	686.523	132	25.1531
NM_001168425.1	1144	777.523	165	27.7615
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	645	110.802
NM_001170973.1	1131	764.523	11155	1908.76
NM_001170974.1	1454	1087.52	1082.8	130.252
NM_001171006.1	3549	3182.52	27.5562	1.13271
NM_001171051.1	4101	3734.52	0	0
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	782.923	88.7902
NM_001172378.1	1201	834.523	655	102.678
NM_001172379.1	1114	747.523	438	76.6517
NM_001172389.1	1026	659.523	393.417	78.0361
NM_001172403.1	1330	963.523	1358.46	184.441
NM_001172404.1	2427	2060.52	315.918	20.0572
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	63.5367	15.3144
NM_001172718.1	2641	2274.52	131.027	7.53602
NM_001174139.1	720	367.947	1	0.355539
NM_001174140.1	599	272.79	35	16.7846
NM_001174141.1	1037	670.523	60.8077	11.8636
NM_001174142.1	773	414.772	3	0.946202
NM_001174143.1	884	519.383	3730.32	939.573
NM_001174144.1	534	229.701	91	51.8264
NM_001174145.1	871	506.809	7	1.80686
NM_001177490.1	1091	724.523	3573	645.139
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	5197.86	1419.54
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	641	101.333
NM_001178025.1	2265	1898.52	24.1752	1.66581
NM_001178026.1	2037	1670.52	1645.2	128.836
NM_001178027.1	830	467.63	9181	2568.38
NM_001178028.1	1029	662.523	0	0
NM_001178047.1	1538	1171.52	247.433	27.6299
NM_001178048.1	1331	964.523	949	128.714
NM_001178067.1	626	292.402	220	98.4272
NM_001178069.1	1627	1260.52	0	0
NM_001185079.1	3029	2662.52	89	4.37289
NM_001185086.1	3029	2662.52	89	4.37289
NM_001185105.1	3075	2708.52	102.231	4.93768
NM_001185144.1	565	249.52	7228	3789.52
NM_001185145.1	1666	1299.52	1588.68	159.929
NM_001185146.1	1648	1281.52	7196.32	734.609
NM_001190421.1	2277	1910.52	10.6416	0.728661
NM_001190814.1	460	187.605	1419	989.486
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	0	0
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	6	0.49195
NM_001204249.1	2202	1835.52	14.175	1.01026
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	2296.17	211.014
NM_001205223.1	2006	1639.52	30.9344	2.46829
NM_001206466.1	2688	2321.52	96.5	5.43784
NM_001206467.1	2688	2321.52	96.5	5.43784
NM_001206969.1	2536	2169.52	0	0
NM_001206970.1	1154	787.523	14.9701	2.48677
NM_001206973.1	2299	1932.52	383.715	25.9751
NM_001214904.1	3024	2657.52	109.213	5.37614
NM_001220486.1	2644	2277.52	103	5.91625
NM_001220487.1	2747	2380.52	44	2.41798
NM_001242386.1	3284	2917.52	50	2.24196
NM_001242387.1	7402	7035.52	271.286	5.04433
NM_001242431.1	1343	976.523	90	12.0568
NM_001242432.1	2433	2066.52	338.767	21.4453
NM_001242433.1	2514	2147.52	1311	79.8615
NM_001242434.1	1729	1362.52	133.091	12.7784
NM_001242435.1	3041	2674.52	76.8359	3.75829
NM_001242436.1	2828	2461.52	221.449	11.7691
NM_001242437.1	2866	2499.52	151.556	7.93209
NM_001242440.1	1971	1604.52	107.5	8.76466
NM_001242441.1	1971	1604.52	107.5	8.76466
NM_001242456.1	2803	2436.52	10	0.53691
NM_001242457.1	535	230.319	175.602	99.7407
NM_001242458.1	3602	3235.52	173	6.99478
NM_001242465.1	1635	1268.52	780	80.4394
NM_001242467.1	1154	787.523	432	71.7617
NM_001242468.1	2560	2193.52	29.3935	1.753
NM_001242469.1	571	253.51	3118.86	1609.43
NM_001242470.1	1756	1389.52	0	0
NM_001242513.1	1263	896.523	520	75.8777
NM_001242514.1	1790	1423.52	333	30.6022
NM_001242515.1	3238	2871.52	283.23	12.9032
NM_001242516.1	3351	2984.52	0	0
NM_001242517.1	2333	1966.52	28.9363	1.92494
NM_001242518.1	5170	4803.52	131.867	3.59126
NM_001242519.1	1741	1374.52	830.342	79.0273
NM_001242520.1	1212	845.523	443	68.5411
NM_001242522.1	2268	1901.52	515	35.4306
NM_001242523.1	2658	2291.52	18.7237	1.06891
NM_001242526.1	2334	1967.52	308	20.4787
NM_001242527.1	1268	901.523	372	53.9807
NM_001242542.1	1798	1431.52	157	14.3474
NM_001242544.1	937	571.189	3725	853.136
NM_001242554.1	1848	1481.52	22.8857	2.02083
NM_001242555.1	2075	1708.52	198.595	15.2062
NM_001242556.1	1877	1510.52	65.9364	5.71045
NM_001242557.1	1847	1480.52	102.762	9.08012
NM_001242574.1	10144	9777.52	61.2741	0.819823
NM_001242576.1	2969	2602.52	84.5241	4.24872
NM_001242577.1	1283	916.523	151	21.5529
NM_001242578.1	1330	963.523	10.1701	1.38082
NM_001242579.1	1701	1334.52	422.642	41.4304
NM_001242656.1	1337	970.523	9047.21	1219.5
NM_001242657.1	1242	875.523	1210.79	180.914
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	2	0.265482
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	9.57955	1.26774
NM_001242971.1	1446	1079.52	8	0.969461
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	7	1.07163
NM_001242975.1	1227	860.523	2	0.304046
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	9.20142e-07	2.35308e-08
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	1	0.156385
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	0	0
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	22.6796	3.581
NM_001242998.1	1492	1125.52	2	0.23246
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	1	0.0624877
NM_001246667.1	5073	4706.52	9.21452	0.256121
NM_001252019.1	6272	5905.52	50.561	1.12003
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	44	8.10116
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	73.1903	2.99723
NM_001256034.1	7969	7602.52	0	0
NM_001256035.1	4018	3651.52	20.1838	0.723104
NM_001256037.1	10767	10400.5	96.2482	1.21062
NM_001256038.1	2047	1680.52	68	5.29343
NM_001256039.1	6033	5666.52	0	0
NM_001256040.1	10114	9747.52	51.1483	0.686451
NM_001265585.1	1302	935.523	0	0
NM_001270813.1	928	562.341	4879	1135.02
NM_001270814.1	496	207.193	850	536.682
NM_001270815.1	989	622.595	4	0.840478
NM_001270817.1	773	414.772	2	0.630801
NM_001270818.1	980	613.67	3	0.639527
NM_001270819.1	1615	1248.52	1	0.104779
NM_001270820.1	885	520.353	49	12.3189
NM_001270821.1	1558	1191.52	3	0.329375
NM_001270822.1	1840	1473.52	2	0.17756
NM_001270823.1	804	443.249	3	0.885412
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	41.3436	10.7949
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	0	0
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	294	47.219
NM_001270830.1	1123	756.523	384	66.4021
NM_001270831.1	750	394.135	10	3.31915
NM_001270832.1	765	407.543	73	23.4326
NM_001270833.1	606	277.779	0	0
NM_001276427.1	1431	1064.52	168.292	20.6814
NM_001277299.1	5618	5251.52	26	0.64768
NM_001277300.1	1954	1587.52	227	18.7059
NM_001277301.1	7263	6896.52	134	2.54183
NM_001278325.1	2201	1834.52	94.9448	6.77049
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	114.212	7.49486
NM_001278328.1	1954	1587.52	493	40.6256
NM_001278329.1	3778	3411.52	199.859	7.66385
NM_001278330.1	3672	3305.52	235	9.30036
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	25	15.4014
NM_001278333.1	1754	1387.52	500.835	47.2201
NM_001278334.1	2023	1656.52	87.1883	6.88547
NM_001278335.1	6666	6299.52	103	2.13896
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	3.01161	0.192793
NM_001278679.1	2847	2480.52	149	7.85806
NM_001278680.1	597	271.377	25.1684	12.1326
NM_001278681.1	3437	3070.52	247.812	10.558
NM_001278705.1	1379	1012.52	168	21.7059
NM_001278706.1	1900	1533.52	19	1.62082
NM_001278707.1	2937	2570.52	60	3.05353
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	0	0
NM_001314079.1	804	443.249	0	0
NM_001318482.1	1108	741.523	8100	1429
NM_001319268.1	3782	3415.52	13.3723	0.512178
NM_001319269.1	1239	872.523	65	9.74561
NM_001327947.1	1647	1280.52	3925	400.982
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	18.6467	0.431857
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	33	9.55854
NM_001327954.1	3759	3392.52	0	0
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	8	0.294098
NM_001327958.1	8386	8019.52	0	0
NM_001327959.1	1104	737.523	0.946518	0.16789
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	8	1.07392
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	34.3437	4.83347
NM_001327964.1	4404	4037.52	0	0
NM_001327965.1	708	357.727	24	8.77671
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	40	5.90259
NM_001331117.1	4739	4372.52	17	0.508615
NM_001365139.1	2513	2146.52	1334	81.3004
NM_001365140.1	1705	1338.52	280.446	27.4092
NM_001365199.1	1951	1584.52	447	36.9047
NM_001365200.1	1764	1397.52	309.598	28.9808
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	6546	131.856
NR_003567.1	17525	17158.5	7	0.0533692
NR_024131.1	3359	2992.52	0	0
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
