target_id	length	eff_length	est_counts	tpm
NM_001077811.1	1287	920.523	0	0
NM_001077812.1	1470	1103.52	0	0
NM_001077813.1	3226	2859.52	0	0
NM_001077814.1	387	152.529	0	0
NM_001077815.1	1855	1488.52	0	0
NM_001077816.1	1530	1163.52	0	0
NM_001077817.1	1194	827.523	0	0
NM_001077818.1	1707	1340.52	0	0
NM_001077819.1	378	148.584	0	0
NM_001077820.1	351	137.175	51	45.4786
NM_001077821.1	4097	3730.52	0	0
NM_001077822.1	1533	1166.52	0	0
NM_001077823.2	516	218.798	0.00306336	0.00171265
NM_001077824.1	1842	1475.52	0	0
NM_001077825.1	1158	791.523	0	0
NM_001078661.1	315	122.838	0	0
NM_001079560.1	1607	1240.52	0	0
NM_001079561.1	1701	1334.52	0	0
NM_001080094.2	2123	1756.52	0	0
NM_001080095.1	1590	1223.52	0	0
NM_001080110.1	2703	2336.52	265.077	13.8776
NM_001080205.1	2713	2346.52	308	16.0561
NM_001083630.1	1713	1346.52	0	0
NM_001085344.1	515	218.205	6973	3909.03
NM_001085345.1	1491	1124.52	121411	13207
NM_001085346.1	509	214.676	29808.8	16985.4
NM_001097154.2	1766	1399.52	3820	333.885
NM_001098167.1	767	409.346	210.03	62.7631
NM_001098214.1	1863	1496.52	46.0397	3.76324
NM_001098215.2	2635	2268.52	157.13	8.47284
NM_001098217.1	2187	1820.52	0	0
NM_001098218.1	2148	1781.52	19	1.30459
NM_001098219.1	2139	1772.52	9	0.621104
NM_001098220.1	1806	1439.52	0	0
NM_001098221.1	1763	1396.52	0	0
NM_001098223.1	1436	1069.52	0	0
NM_001098224.2	1333	966.523	298	37.7153
NM_001098228.1	1286	919.523	0	0
NM_001098229.1	1284	917.523	68	9.06579
NM_001098232.1	1146	779.523	0	0
NM_001098234.1	462	188.651	0	0
NM_001098717.1	2199	1832.52	17	1.13478
NM_001101023.1	3033	2666.52	0	0
NM_001104949.1	3122	2755.52	0	0
NM_001110712.2	754	397.692	13	3.99862
NM_001110764.1	2606	2239.52	810	44.2428
NM_001111255.1	2504	2137.52	0	0
NM_001112670.1	3330	2963.52	145.14	5.99092
NM_001112671.1	3001	2634.52	369.961	17.1778
NM_001112672.2	1701	1334.52	42.7779	3.92109
NM_001113285.1	2779	2412.52	13.338	0.676292
NM_001113739.1	1509	1142.52	218.144	23.3557
NM_001114188.1	1950	1583.52	12.0957	0.934371
NM_001114198.1	730	376.578	831.846	270.21
NM_001115078.1	2659	2292.52	0	0
NM_001123013.2	6157	5790.52	112	2.36599
NM_001126243.2	2949	2582.52	1591.74	75.3949
NM_001126244.1	1674	1307.52	42	3.92928
NM_001131037.1	1164	797.523	0	0
NM_001131038.1	2722	2355.52	240	12.4634
NM_001134227.1	1704	1337.52	207.528	18.9797
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	146	66.8462
NM_001134668.1	2541	2174.52	523	29.4206
NM_001134669.1	584	262.327	0	0
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	280	30.3502
NM_001134934.1	3281	2914.52	0	0
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	15	1.67183
NM_001134942.1	1621	1254.52	181.112	17.6596
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	153	13.4305
NM_001134948.1	3181	2814.52	202.603	8.80551
NM_001134949.1	3346	2979.52	2361.87	96.9668
NM_001134950.1	2295	1928.52	0	0
NM_001135735.1	1032	665.523	6351	1167.33
NM_001135905.1	488	202.698	848	511.753
NM_001135909.1	320	124.777	10	9.80345
NM_001136187.1	614	283.563	728	314.047
NM_001136206.1	1002	635.523	0	0
NM_001136207.1	930	564.306	0	0
NM_001136208.1	1008	641.523	0	0
NM_001136209.1	1029	662.523	11	2.03098
NM_001141964.1	2248	1881.52	5378	349.643
NM_001142436.1	1295	928.523	228.418	30.092
NM_001142461.1	824	461.968	279	73.8763
NM_001142561.1	1943	1576.52	28.2972	2.19562
NM_001142607.1	642	304.485	0	0
NM_001142609.1	1671	1304.52	0	0
NM_001142637.1	999	632.523	0	0
NM_001142656.2	710	359.42	0	0
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	757.11	53.3632
NM_001144839.2	596	270.673	255.432	115.437
NM_001145735.2	1347	980.523	25.9596	3.23858
NM_001145736.1	2424	2057.52	11.1994	0.665832
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	0	0
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	76	2.84604
NM_001159303.1	1404	1037.52	37.7968	4.45626
NM_001159355.1	2782	2415.52	147.2	7.45433
NM_001160048.1	2747	2380.52	13859	712.152
NM_001160050.1	2417	2050.52	33490	1997.85
NM_001160052.1	2920	2553.52	51178	2451.64
NM_001160064.1	2844	2477.52	5597	276.345
NM_001160072.1	2237	1870.52	4212	275.447
NM_001160270.1	698	349.329	1406.78	492.611
NM_001160405.2	2980	2613.52	39.9104	1.86798
NM_001161709.2	856	492.385	789	196.013
NM_001161787.1	927	561.359	1704.03	371.32
NM_001161788.1	843	479.966	138.974	35.419
NM_001161831.1	683	336.946	1178	427.66
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	33.7487	1.11379
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	136	83.6691
NM_001163712.1	1155	788.523	152.86	23.7134
NM_001163714.1	1566	1199.52	232.696	23.7298
NM_001163715.1	854	490.469	191	47.6359
NM_001163716.1	900	534.939	1084.25	247.934
NM_001163717.1	2152	1785.52	41.6595	2.85406
NM_001164008.1	2209	1842.52	116	7.7012
NM_001164809.1	503	211.194	135	78.1925
NM_001164810.1	871	506.809	816	196.951
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	0	0
NM_001165906.1	3754	3387.52	228.276	8.24311
NM_001167709.1	732	378.317	8	2.58671
NM_001167720.1	599	272.79	0	0
NM_001167836.1	1455	1088.52	102.442	11.5121
NM_001167893.1	1135	768.523	681	108.394
NM_001168336.1	1053	686.523	263	46.8613
NM_001168425.1	1144	777.523	387	60.8851
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	279	44.8162
NM_001170973.1	1131	764.523	8993	1438.89
NM_001170974.1	1454	1087.52	313.751	35.2907
NM_001171006.1	3549	3182.52	0	0
NM_001171051.1	4101	3734.52	0	0
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	2294.94	243.365
NM_001172378.1	1201	834.523	590	86.4823
NM_001172379.1	1114	747.523	622	101.784
NM_001172389.1	1026	659.523	340.192	63.0968
NM_001172403.1	1330	963.523	876.682	111.3
NM_001172404.1	2427	2060.52	456.975	27.1287
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	230.318	51.9092
NM_001172718.1	2641	2274.52	234.779	12.6265
NM_001174139.1	720	367.947	0	0
NM_001174140.1	599	272.79	16	7.17471
NM_001174141.1	1037	670.523	29.2156	5.32985
NM_001174142.1	773	414.772	34	10.0273
NM_001174143.1	884	519.383	4417	1040.29
NM_001174144.1	534	229.701	45	23.9642
NM_001174145.1	871	506.809	13	3.1377
NM_001177490.1	1091	724.523	5740	969.11
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	5879.1	1501.33
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	940	138.951
NM_001178025.1	2265	1898.52	52.1198	3.35815
NM_001178026.1	2037	1670.52	9770.64	715.457
NM_001178027.1	830	467.63	10547	2758.92
NM_001178028.1	1029	662.523	2.4626	0.45468
NM_001178047.1	1538	1171.52	1531	159.859
NM_001178048.1	1331	964.523	543	68.8653
NM_001178067.1	626	292.402	214	89.5256
NM_001178069.1	1627	1260.52	1283.47	124.552
NM_001185079.1	3029	2662.52	110	5.05374
NM_001185086.1	3029	2662.52	110	5.05374
NM_001185105.1	3075	2708.52	706.478	31.9065
NM_001185144.1	565	249.52	7695	3772.38
NM_001185145.1	1666	1299.52	7126.6	670.829
NM_001185146.1	1648	1281.52	19619.4	1872.72
NM_001190421.1	2277	1910.52	114.182	7.31071
NM_001190814.1	460	187.605	941	613.561
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	9.68239e-07	1.14487e-07
NM_001191048.2	6581	6214.52	330.47	6.50485
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	3.92809	0.301156
NM_001204249.1	2202	1835.52	0	0
NM_001204751.1	3810	3443.52	182.349	6.47758
NM_001205062.1	1790	1423.52	896.292	77.0191
NM_001205223.1	2006	1639.52	175.295	13.0787
NM_001206466.1	2688	2321.52	173	9.11563
NM_001206467.1	2688	2321.52	173	9.11563
NM_001206969.1	2536	2169.52	5.98673	0.337551
NM_001206970.1	1154	787.523	0	0
NM_001206973.1	2299	1932.52	115.614	7.31813
NM_001214904.1	3024	2657.52	113.942	5.2447
NM_001220486.1	2644	2277.52	207	11.1179
NM_001220487.1	2747	2380.52	11	0.565241
NM_001242386.1	3284	2917.52	189	7.9243
NM_001242387.1	7402	7035.52	783.289	13.6188
NM_001242431.1	1343	976.523	157	19.6667
NM_001242432.1	2433	2066.52	621.114	36.7658
NM_001242433.1	2514	2147.52	2876	163.819
NM_001242434.1	1729	1362.52	249	22.3547
NM_001242435.1	3041	2674.52	277.872	12.709
NM_001242436.1	2828	2461.52	1714.3	85.1917
NM_001242437.1	2866	2499.52	186.137	9.10936
NM_001242440.1	1971	1604.52	164	12.5029
NM_001242441.1	1971	1604.52	164	12.5029
NM_001242456.1	2803	2436.52	104	5.22127
NM_001242457.1	535	230.319	51.6084	27.4096
NM_001242458.1	3602	3235.52	979	37.0128
NM_001242465.1	1635	1268.52	1899.53	183.173
NM_001242467.1	1154	787.523	721	111.992
NM_001242468.1	2560	2193.52	103	5.74392
NM_001242469.1	571	253.51	3903.87	1883.71
NM_001242470.1	1756	1389.52	0	0
NM_001242513.1	1263	896.523	997	136.034
NM_001242514.1	1790	1423.52	648	55.6832
NM_001242515.1	3238	2871.52	275.168	11.7219
NM_001242516.1	3351	2984.52	105.647	4.33007
NM_001242517.1	2333	1966.52	0	0
NM_001242518.1	5170	4803.52	289.326	7.36786
NM_001242519.1	1741	1374.52	1603	142.658
NM_001242520.1	1212	845.523	758	109.662
NM_001242522.1	2268	1901.52	1067	68.6398
NM_001242523.1	2658	2291.52	40.7553	2.17557
NM_001242526.1	2334	1967.52	354	22.0088
NM_001242527.1	1268	901.523	502	68.1146
NM_001242542.1	1798	1431.52	237	20.2518
NM_001242544.1	937	571.189	10905	2335.39
NM_001242554.1	1848	1481.52	36.737	3.03325
NM_001242555.1	2075	1708.52	342.005	24.4864
NM_001242556.1	1877	1510.52	499.962	40.4877
NM_001242557.1	1847	1480.52	0	0
NM_001242574.1	10144	9777.52	57.7035	0.721916
NM_001242576.1	2969	2602.52	45.419	2.1348
NM_001242577.1	1283	916.523	508	67.8006
NM_001242578.1	1330	963.523	88	11.1721
NM_001242579.1	1701	1334.52	934.056	85.617
NM_001242656.1	1337	970.523	10064.1	1268.48
NM_001242657.1	1242	875.523	880.901	123.076
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	8	1.08429
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	6	0.742468
NM_001242971.1	1446	1079.52	0	0
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	11	1.56367
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	0	0
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	0	0
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	43	4.35599
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	0	0
NM_001242998.1	1492	1125.52	0	0
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	0	0
NM_001246667.1	5073	4706.52	0	0
NM_001252019.1	6272	5905.52	59.3838	1.23005
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	0	0
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	154.342	5.91004
NM_001256034.1	7969	7602.52	0	0
NM_001256035.1	4018	3651.52	125.482	4.20358
NM_001256037.1	10767	10400.5	384.065	4.51713
NM_001256038.1	2047	1680.52	176	12.811
NM_001256039.1	6033	5666.52	0	0
NM_001256040.1	10114	9747.52	91.3381	1.14623
NM_001265585.1	1302	935.523	183.27	23.9636
NM_001270813.1	928	562.341	10813	2352.12
NM_001270814.1	496	207.193	682	402.646
NM_001270815.1	989	622.595	0	0
NM_001270817.1	773	414.772	13	3.83395
NM_001270818.1	980	613.67	88	17.5413
NM_001270819.1	1615	1248.52	17	1.66558
NM_001270820.1	885	520.353	98	23.0378
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	215	17.8482
NM_001270823.1	804	443.249	15	4.13958
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	92	22.4615
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	11	1.61238
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	791	118.792
NM_001270830.1	1123	756.523	360	58.2095
NM_001270831.1	750	394.135	13	4.0347
NM_001270832.1	765	407.543	437.628	131.354
NM_001270833.1	606	277.779	16.3722	7.20975
NM_001276427.1	1431	1064.52	85.3102	9.803
NM_001277299.1	5618	5251.52	130	3.02811
NM_001277300.1	1954	1587.52	89	6.85778
NM_001277301.1	7263	6896.52	483	8.56703
NM_001278325.1	2201	1834.52	70.0616	4.67165
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	225.862	13.8591
NM_001278328.1	1954	1587.52	422	32.5167
NM_001278329.1	3778	3411.52	218.841	7.84681
NM_001278330.1	3672	3305.52	689	25.4972
NM_001278331.1	6994	6627.52	185	3.41455
NM_001278332.1	505	212.349	31	17.8576
NM_001278333.1	1754	1387.52	833	73.4376
NM_001278334.1	2023	1656.52	20	1.47688
NM_001278335.1	6666	6299.52	233.818	4.54029
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	50.3924	3.01647
NM_001278679.1	2847	2480.52	449	22.142
NM_001278680.1	597	271.377	30.8702	13.9149
NM_001278681.1	3437	3070.52	415.434	16.5502
NM_001278705.1	1379	1012.52	186	22.471
NM_001278706.1	1900	1533.52	118.45	9.44838
NM_001278707.1	2937	2570.52	225	10.7072
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	0	0
NM_001314079.1	804	443.249	0	0
NM_001318482.1	1108	741.523	6110	1007.93
NM_001319268.1	3782	3415.52	113	4.04701
NM_001319269.1	1239	872.523	88	12.3373
NM_001327947.1	1647	1280.52	3370	321.926
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	32.5206	0.704265
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	48	13.0005
NM_001327954.1	3759	3392.52	54	1.94708
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	0	0
NM_001327958.1	8386	8019.52	1.8515	0.0282415
NM_001327959.1	1104	737.523	0	0
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	20	2.51045
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	1.3446	0.176948
NM_001327964.1	4404	4037.52	0	0
NM_001327965.1	708	357.727	34	11.6263
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	0	0
NM_001331117.1	4739	4372.52	0	0
NM_001365139.1	2513	2146.52	74	4.21706
NM_001365140.1	1705	1338.52	173.23	15.8311
NM_001365199.1	1951	1584.52	416	32.115
NM_001365200.1	1764	1397.52	1136.9	99.5123
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	14257	268.531
NR_003567.1	17525	17158.5	0	0
NR_024131.1	3359	2992.52	53.5575	2.18925
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
NR_039470.1	122	53.1195	0	0
NR_039471.1	129	55.7252	0	0
NR_039472.1	126	54.6117	0	0
NR_039473.1	97	43.5692	0	0
NR_039474.1	125	54.2395	0	0
NR_039476.1	103	45.8997	0	0
NR_039477.1	87	39.624	0	0
NR_039478.1	114	50.1074	0	0
