target_id	length	eff_length	est_counts	tpm
NM_001136209.1	1029	662.523	80	134.17
NM_001141964.1	2248	1881.52	626	369.685
NM_001142436.1	1295	928.523	28	33.5068
NM_001142461.1	824	461.968	23	55.3201
NM_001142561.1	1943	1576.52	0	0
NM_001142607.1	642	304.485	0	0
NM_001142609.1	1671	1304.52	0	0
NM_001142637.1	999	632.523	23	40.4035
NM_001142656.2	710	359.42	0	0
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	7.45274	8.19477
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	18	11.5242
NM_001144839.2	596	270.673	41.3293	169.661
NM_001145735.2	1347	980.523	0	0
NM_001145736.1	2424	2057.52	0	0
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	0	0
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	50	17.0079
NM_001159303.1	1404	1037.52	78.6107	84.1881
NM_001159355.1	2782	2415.52	0	0
NM_001160048.1	2747	2380.52	894	417.284
NM_001160050.1	2417	2050.52	3147	1705.29
NM_001160052.1	2920	2553.52	2127	925.539
NM_001160064.1	2844	2477.52	467	209.443
NM_001160072.1	2237	1870.52	446	264.935
NM_001160270.1	698	349.329	152.01	483.507
NM_001160405.2	2980	2613.52	0	0
NM_001161709.2	856	492.385	109	245.974
NM_001161787.1	927	561.359	0	0
NM_001161788.1	843	479.966	60	138.902
NM_001161831.1	683	336.946	152	501.246
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	69	20.6847
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	0	0
NM_001163712.1	1155	788.523	1.67985e-07	2.36713e-07
NM_001163714.1	1566	1199.52	0	0
NM_001163715.1	854	490.469	39	88.3527
NM_001163716.1	900	534.939	309	641.832
NM_001163717.1	2152	1785.52	0	0
NM_001164008.1	2209	1842.52	25	15.0763
NM_001164809.1	503	211.194	27	142.052
NM_001164810.1	871	506.809	85	186.355
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	0	0
NM_001165906.1	3754	3387.52	65	21.3205
NM_001167709.1	732	378.317	22	64.6151
NM_001167720.1	599	272.79	0	0
NM_001167836.1	1455	1088.52	63	64.3088
NM_001167893.1	1135	768.523	212	306.511
NM_001168336.1	1053	686.523	62	100.347
NM_001168425.1	1144	777.523	24	34.2977
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	28	40.8547
NM_001170973.1	1131	764.523	918	1334.2
NM_001170974.1	1454	1087.52	74	75.6067
NM_001171006.1	3549	3182.52	0	0
NM_001171051.1	4101	3734.52	0	0
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	153.388	147.751
NM_001172378.1	1201	834.523	62	82.5507
NM_001172379.1	1114	747.523	144	214.045
NM_001172389.1	1026	659.523	0	0
NM_001172403.1	1330	963.523	114	131.465
NM_001172404.1	2427	2060.52	110.912	59.8092
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	4	8.18898
NM_001172718.1	2641	2274.52	86.2684	42.1433
NM_001174139.1	720	367.947	0	0
NM_001174140.1	599	272.79	130	529.519
NM_001174141.1	1037	670.523	0	0
NM_001174142.1	773	414.772	46	123.23
NM_001174143.1	884	519.383	507	1084.64
NM_001174144.1	534	229.701	64	309.588
NM_001174145.1	871	506.809	0	0
NM_001177490.1	1091	724.523	607	930.902
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	716.834	1662.79
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	176	236.32
NM_001178025.1	2265	1898.52	0	0
NM_001178026.1	2037	1670.52	774.995	515.482
NM_001178027.1	830	467.63	1027	2440.25
NM_001178028.1	1029	662.523	0	0
NM_001178047.1	1538	1171.52	0	0
NM_001178048.1	1331	964.523	37	42.6242
NM_001178067.1	626	292.402	128	486.404
NM_001178069.1	1627	1260.52	667.228	588.153
NM_001185079.1	3029	2662.52	1	0.417324
NM_001185086.1	3029	2662.52	1	0.417324
NM_001185105.1	3075	2708.52	0	0
NM_001185144.1	565	249.52	621	2765.37
NM_001185145.1	1666	1299.52	0	0
NM_001185146.1	1648	1281.52	1569	1360.39
NM_001190421.1	2277	1910.52	0	0
NM_001190814.1	460	187.605	66	390.9
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	25	26.8514
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	52.7563	49.4877
NM_001202460.1	1962	1595.52	0	0
NM_001204249.1	2202	1835.52	0	0
NM_001204751.1	3810	3443.52	102	32.9128
NM_001205062.1	1790	1423.52	150	117.083
NM_001205223.1	2006	1639.52	0	0
NM_001206466.1	2688	2321.52	31	14.8373
NM_001206467.1	2688	2321.52	31	14.8373
NM_001206969.1	2536	2169.52	0	0
NM_001206970.1	1154	787.523	0	0
NM_001206973.1	2299	1932.52	27.928	16.0576
NM_001214904.1	3024	2657.52	0	0
NM_001220486.1	2644	2277.52	36	17.5633
NM_001220487.1	2747	2380.52	0	0
NM_001242386.1	3284	2917.52	0	0
NM_001242387.1	7402	7035.52	101.342	16.0051
NM_001242431.1	1343	976.523	0	0
NM_001242432.1	2433	2066.52	0	0
NM_001242433.1	2514	2147.52	176	91.063
NM_001242434.1	1729	1362.52	108	88.0739
NM_001242435.1	3041	2674.52	0	0
NM_001242436.1	2828	2461.52	216	97.5028
NM_001242437.1	2866	2499.52	3.56596e-07	1.58521e-07
NM_001242440.1	1971	1604.52	28	19.3901
NM_001242441.1	1971	1604.52	28	19.3901
NM_001242456.1	2803	2436.52	0	0
NM_001242457.1	535	230.319	30	144.73
NM_001242458.1	3602	3235.52	112	38.4628
NM_001242465.1	1635	1268.52	72	63.0669
NM_001242467.1	1154	787.523	29	40.9168
NM_001242468.1	2560	2193.52	28	14.1835
NM_001242469.1	571	253.51	504.155	2209.71
NM_001242470.1	1756	1389.52	0	0
NM_001242513.1	1263	896.523	87	107.826
NM_001242514.1	1790	1423.52	185	144.402
NM_001242515.1	3238	2871.52	11.5883	4.48409
NM_001242516.1	3351	2984.52	26.4117	9.83306
NM_001242517.1	2333	1966.52	7	3.95518
NM_001242518.1	5170	4803.52	22	5.08897
NM_001242519.1	1741	1374.52	158	127.724
NM_001242520.1	1212	845.523	111	145.87
NM_001242522.1	2268	1901.52	55	32.1387
NM_001242523.1	2658	2291.52	13.9211	6.7502
NM_001242526.1	2334	1967.52	38	21.4601
NM_001242527.1	1268	901.523	84	103.531
NM_001242542.1	1798	1431.52	0	0
NM_001242544.1	937	571.189	1005	1955.03
NM_001242554.1	1848	1481.52	0	0
NM_001242555.1	2075	1708.52	0	0
NM_001242556.1	1877	1510.52	0	0
NM_001242557.1	1847	1480.52	0	0
NM_001242574.1	10144	9777.52	113	12.8415
NM_001242576.1	2969	2602.52	0	0
NM_001242577.1	1283	916.523	58	70.3156
NM_001242578.1	1330	963.523	9	10.3788
NM_001242579.1	1701	1334.52	163	135.715
NM_001242656.1	1337	970.523	521.214	596.729
NM_001242657.1	1242	875.523	316.786	402.037
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	0	0
NM_001242971.1	1446	1079.52	0	0
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	0	0
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	0	0
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	0	0
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	0	0
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	0	0
NM_001242998.1	1492	1125.52	0	0
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	0	0
NM_001246667.1	5073	4706.52	0	0
NM_001252019.1	6272	5905.52	9.4343	1.77508
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	28	43.7872
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	25.9931	9.04107
NM_001256034.1	7969	7602.52	15	2.1923
NM_001256035.1	4018	3651.52	0	0
NM_001256037.1	10767	10400.5	27	2.88453
NM_001256038.1	2047	1680.52	0	0
NM_001256039.1	6033	5666.52	31	6.07872
NM_001256040.1	10114	9747.52	68.9312	7.85757
NM_001265585.1	1302	935.523	0	0
NM_001270813.1	928	562.341	2070	4090.13
NM_001270814.1	496	207.193	43	230.601
NM_001270815.1	989	622.595	27	48.1865
NM_001270817.1	773	414.772	19	50.8992
NM_001270818.1	980	613.67	76	137.609
NM_001270819.1	1615	1248.52	23	20.4691
NM_001270820.1	885	520.353	0	0
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	0	0
NM_001270823.1	804	443.249	0	0
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	0	0
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	0	0
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	127	173.248
NM_001270830.1	1123	756.523	114	167.436
NM_001270831.1	750	394.135	0	0
NM_001270832.1	765	407.543	0	0
NM_001270833.1	606	277.779	160	640.01
NM_001276427.1	1431	1064.52	0	0
NM_001277299.1	5618	5251.52	0	0
NM_001277300.1	1954	1587.52	3	2.09975
NM_001277301.1	7263	6896.52	106	17.0782
NM_001278325.1	2201	1834.52	0	0
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	0	0
NM_001278328.1	1954	1587.52	0	0
NM_001278329.1	3778	3411.52	5.08772	1.65707
NM_001278330.1	3672	3305.52	31	10.4205
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	0	0
NM_001278333.1	1754	1387.52	116	92.8934
NM_001278334.1	2023	1656.52	0	0
NM_001278335.1	6666	6299.52	0	0
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	0	0
NM_001278679.1	2847	2480.52	15	6.71916
NM_001278680.1	597	271.377	28	114.644
NM_001278681.1	3437	3070.52	0	0
NM_001278705.1	1379	1012.52	63	69.1358
NM_001278706.1	1900	1533.52	25	18.1141
NM_001278707.1	2937	2570.52	23	9.94199
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	0	0
NM_001314079.1	804	443.249	0	0
NM_001318482.1	1108	741.523	543	813.659
NM_001319268.1	3782	3415.52	0	0
NM_001319269.1	1239	872.523	0	0
NM_001327947.1	1647	1280.52	132	114.539
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	47.3118	9.30683
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	0	0
NM_001327954.1	3759	3392.52	0	0
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	0	0
NM_001327958.1	8386	8019.52	0	0
NM_001327959.1	1104	737.523	0	0
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	0	0
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	0	0
NM_001327964.1	4404	4037.52	0	0
NM_001327965.1	708	357.727	0	0
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	0	0
NM_001331117.1	4739	4372.52	39	9.91059
NM_001365139.1	2513	2146.52	0	0
NM_001365140.1	1705	1338.52	96	79.6916
NM_001365199.1	1951	1584.52	0	0
NM_001365200.1	1764	1397.52	106	84.278
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	2905	497.011
NR_003567.1	17525	17158.5	0	0
NR_024131.1	3359	2992.52	0	0
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
NR_039470.1	122	53.1195	0	0
NR_039471.1	129	55.7252	0	0
NR_039472.1	126	54.6117	0	0
NR_039473.1	97	43.5692	0	0
NR_039474.1	125	54.2395	0	0
NR_039476.1	103	45.8997	0	0
NR_039477.1	87	39.624	0	0
NR_039478.1	114	50.1074	0	0
NR_039479.1	110	48.5866	0	0
NR_039480.1	135	57.9385	0	0
NR_039481.1	118	51.6182	0	0
NR_039483.1	91	41.2116	0	0
NR_039484.1	126	54.6117	0	0
NR_039485.1	104	46.2856	0	0
NR_039486.1	138	59.0387	0	0
NR_039487.1	113	49.7282	0	0
NR_039488.1	98	43.9594	0	0
NR_039489.1	98	43.9594	0	0
NR_039490.1	93	42.0005	0	0
NR_039491.1	127	54.9834	0	0
NR_039492.1	139	59.4045	0	0
NR_039493.1	125	54.2395	0	0
NR_039494.1	118	51.6182	0	0
NR_039495.1	137	58.6724	0	0
NR_039496.1	116	50.8641	0	0
NR_039497.1	81	37.2176	0	0
NR_039498.1	93	42.0005	0	0
NR_039499.1	127	54.9834	0	0
NR_039500.1	82	37.6208	0	0
NR_039501.1	125	54.2395	0	0
NR_039502.1	138	59.0387	0	0
NR_039503.1	99	44.3489	0	0
NR_039504.1	93	42.0005	0	0
NR_039505.1	83	38.0232	0	0
NR_039506.1	87	39.624	0	0
NR_039507.1	114	50.1074	0	0
NR_039508.1	140	59.7699	0	0
NR_039509.1	109	48.2048	0	0
NR_039510.1	140	59.7699	0	0
